Model year,Make,Vehicle class,Engine size (L),Cylinders,Transmission,Number of gears,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),CO2 emissions (g/km)
2021,Toyota,Sport utility vehicle,4.0,6,AS,5,Regular gasoline,14.8,12.5,13.8,321
2021,Toyota,Mid-size,3.5,6,AS,8,Regular gasoline,10.9,7.7,9.5,221
2021,Toyota,Mid-size,2.5,4,AS,8,Regular gasoline,9.5,7.0,8.4,197
2021,Toyota,Compact,2.0,4,AS,7,Regular gasoline,8.7,7.5,8.2,189
2021,Toyota,Mid-size,2.5,4,AS,8,Regular gasoline,8.5,6.1,7.4,173
2021,Toyota,Mid-size,2.5,4,AS,8,Regular gasoline,8.6,6.3,7.6,177
2021,Toyota,Mid-size,3.5,6,AS,8,Regular gasoline,10.5,7.1,9.0,210
2021,Toyota,Mid-size,3.5,6,AS,8,Regular gasoline,10.7,7.4,9.2,215
2021,Toyota,Mid-size,3.5,6,AS,8,Regular gasoline,10.8,7.6,9.4,220
2021,Toyota,Mid-size,2.5,4,AS,8,Regular gasoline,9.3,6.8,8.2,190
2021,Toyota,Mid-size,2.5,4,AS,8,Regular gasoline,9.5,7.0,8.4,197
2021,Toyota,Compact,1.8,4,M,6,Regular gasoline,8.0,6.0,7.1,165
2021,Toyota,Compact,2.0,4,AV,10,Regular gasoline,7.6,5.9,6.8,159
2021,Toyota,Compact,2.0,4,AV,10,Regular gasoline,7.7,6.1,7.0,164
2021,Toyota,Compact,2.0,4,M,6,Regular gasoline,8.2,6.5,7.4,173
2021,Toyota,Compact,2.0,4,AV,10,Regular gasoline,7.7,6.2,7.0,164
2021,Toyota,Compact,2.0,4,M,6,Regular gasoline,8.4,6.6,7.5,178
2021,Toyota,Compact,2.0,4,AV,10,Regular gasoline,7.5,5.8,6.7,158
2021,Toyota,Compact,2.0,4,M,6,Regular gasoline,8.4,6.7,7.6,179
2021,Toyota,Two-seater,2.0,4,AS,8,Premium gasoline,9.4,7.3,8.4,197
2021,Toyota,Two-seater,3.0,6,AS,8,Premium gasoline,10.6,8.0,9.4,218
2021,Toyota,Sport utility vehicle,3.5,6,AS,8,Regular gasoline,11.9,8.3,10.3,240
2021,Toyota,Sport utility vehicle,3.5,6,AS,8,Regular gasoline,11.8,8.6,10.3,241
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,8.8,6.8,7.9,184
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,8.5,6.8,7.7,180
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,9.4,7.1,8.4,195
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,8.8,7.1,8.0,187
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,8.7,6.9,7.9,184
2021,Toyota,Sport utility vehicle,2.5,4,AS,8,Regular gasoline,9.5,7.4,8.5,200
2021,Toyota,Sport utility vehicle,5.7,8,AS,6,Regular gasoline,18.5,13.9,16.4,384
2021,Toyota,Pickup truck,3.5,6,AS,6,Regular gasoline,13.0,10.5,11.8,278
2021,Toyota,Pickup truck,3.5,6,M,6,Regular gasoline,13.8,11.4,12.7,299
2021,Toyota,Pickup truck,3.5,6,M,6,Regular gasoline,13.8,11.7,12.9,300
2021,Toyota,Pickup truck,5.7,8,AS,6,Regular gasoline,17.7,13.6,15.9,371
2021,Toyota,Pickup truck,5.7,8,AS,6,Regular gasoline,18.0,14.2,16.3,382
2021,Volkswagen,Full-size,2.0,4,AS,8,Premium gasoline,11.6,7.7,9.8,230
2021,Volkswagen,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,11.7,9.9,10.9,256
2021,Volkswagen,Sport utility vehicle,3.6,6,AS,8,Regular gasoline,14.6,10.9,12.9,301
2021,Volkswagen,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,11.7,10.0,10.9,257
2021,Volkswagen,Sport utility vehicle,3.6,6,AS,8,Regular gasoline,13.8,10.4,12.3,289
2021,Volkswagen,Compact,1.4,4,AS,8,Regular gasoline,8.2,6.5,7.5,174
2021,Volkswagen,Compact,1.4,4,M,6,Regular gasoline,8.0,6.1,7.1,166
2021,Volkswagen,Compact,2.0,4,AM,7,Regular gasoline,9.7,7.3,8.6,201
2021,Volkswagen,Compact,2.0,4,M,6,Regular gasoline,10.1,7.9,9.1,213
2021,Volkswagen,Compact,1.4,4,AS,8,Regular gasoline,8.0,6.0,7.1,165
2021,Volkswagen,Compact,1.4,4,M,6,Regular gasoline,7.9,5.8,6.9,162
2021,Volkswagen,Compact,2.0,4,AM,7,Regular gasoline,9.7,6.8,8.4,195
2021,Volkswagen,Compact,2.0,4,M,6,Regular gasoline,9.7,7.0,8.5,198
2021,Volkswagen,Mid-size,2.0,4,AS,6,Regular gasoline,9.8,6.6,8.3,195
2021,Volkswagen,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,10.4,8.1,9.4,219
2021,Volkswagen,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,11.0,8.6,9.9,232
2021,Volvo,Compact,2.0,4,AS,8,Premium gasoline,10.0,6.8,8.6,200
2021,Volvo,Compact,2.0,4,AS,8,Premium gasoline,10.8,7.2,9.2,215
2021,Volvo,Compact,2.0,4,AS,8,Premium gasoline,11.0,7.4,9.4,219
2021,Volvo,Mid-size,2.0,4,AS,8,Premium gasoline,11.3,7.5,9.6,224
2021,Volvo,Station wagon,2.0,4,AS,8,Premium gasoline,10.0,6.8,8.6,200
2021,Volvo,Station wagon,2.0,4,AS,8,Premium gasoline,11.3,7.5,9.6,224
2021,Volvo,Station wagon,2.0,4,AS,8,Premium gasoline,10.8,7.7,9.4,220
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,10.7,7.6,9.3,217
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,10.7,7.7,9.4,219
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,11.1,8.3,9.9,230
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,11.7,8.6,10.3,240
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,11.5,8.4,10.1,236
2021,Volvo,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,12.1,8.5,10.5,245
2022,Acura,Compact,2.4,4,AM,8,Premium gasoline,9.9,7.0,8.6,200
2022,Acura,Sport utility vehicle,3.5,6,AS,10,Premium gasoline,12.6,9.4,11.2,263
2022,Acura,Sport utility vehicle,3.0,6,AS,10,Premium gasoline,13.8,11.2,12.4,291
2022,Acura,Two-seater,3.5,6,AM,9,Premium gasoline,11.1,10.8,11.0,256
2022,Acura,Sport utility vehicle,2.0,4,AS,10,Premium gasoline,11.0,8.6,9.9,232
2022,Acura,Sport utility vehicle,2.0,4,AS,10,Premium gasoline,11.3,9.1,10.3,242
2022,Acura,Compact,2.0,4,AS,10,Premium gasoline,11.2,8.0,9.8,230
2022,Acura,Compact,2.0,4,AS,10,Premium gasoline,11.3,8.1,9.8,231
2022,Acura,Compact,3.0,6,AS,10,Premium gasoline,12.3,9.4,11.0,256
2022,Acura,Compact,3.0,6,AS,10,Premium gasoline,12.3,9.8,11.2,261
2022,Alfa Romeo,Mid-size,2.0,4,A,8,Premium gasoline,10.0,7.2,8.7,205
2022,Alfa Romeo,Mid-size,2.0,4,A,8,Premium gasoline,10.5,7.7,9.2,217
2022,Alfa Romeo,Mid-size,2.9,6,A,8,Premium gasoline,13.5,9.3,11.6,271
2022,Alfa Romeo,Sport utility vehicle,2.0,4,A,8,Premium gasoline,10.3,8.1,9.3,218
2022,Alfa Romeo,Sport utility vehicle,2.0,4,A,8,Premium gasoline,10.8,8.3,9.6,226
2022,Alfa Romeo,Sport utility vehicle,2.9,6,A,8,Premium gasoline,13.9,10.3,12.3,288
2022,Aston Martin,Minicompact,4.0,8,A,8,Premium gasoline,13.0,9.8,11.5,271
2022,Aston Martin,Minicompact,5.2,12,A,8,Premium gasoline,16.4,10.7,13.8,324
2022,Aston Martin,Minicompact,5.2,12,A,8,Premium gasoline,16.4,10.7,13.8,324
2022,Aston Martin,Sport utility vehicle,4.0,8,A,9,Premium gasoline,16.8,11.9,14.6,343
2022,Aston Martin,Two-seater,4.0,8,A,8,Premium gasoline,13.1,9.6,11.5,270
2022,Audi,Subcompact,2.0,4,AM,7,Regular gasoline,8.5,6.6,7.6,178
2022,Audi,Compact,2.0,4,AM,7,Premium gasoline,9.1,7.0,8.2,190
2022,Audi,Compact,2.0,4,AM,7,Premium gasoline,9.8,7.6,8.8,205
2022,Audi,Station wagon,2.0,4,AM,7,Premium gasoline,9.8,7.9,8.9,208
2022,Audi,Subcompact,2.0,4,AM,7,Premium gasoline,10.4,7.5,9.1,214
2022,Audi,Subcompact,2.0,4,AM,7,Premium gasoline,9.8,7.6,8.8,205
2022,Audi,Mid-size,2.0,4,AM,7,Premium gasoline,9.8,7.6,8.8,205
2022,Audi,Mid-size,2.0,4,AM,7,Premium gasoline,10.2,7.4,8.9,208
2022,Audi,Mid-size,3.0,6,AM,7,Premium gasoline,11.1,7.8,9.6,224
2022,Audi,Station wagon,3.0,6,AM,7,Premium gasoline,11.5,8.3,10.0,234
2022,Audi,Mid-size,3.0,6,AM,7,Premium gasoline,11.1,7.8,9.6,224
2022,Audi,Full-size,3.0,6,AS,8,Premium gasoline,12.6,8.3,10.6,248
2022,Audi,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,10.4,7.7,9.2,215
2022,Audi,Sport utility vehicle,2.0,4,AS,8,Regular gasoline,11.4,8.3,10.0,233
2022,Audi,Sport utility vehicle,2.0,4,AM,7,Premium gasoline,10.3,8.1,9.3,217
2022,Audi,Sport utility vehicle,2.0,4,AM,7,Premium gasoline,10.3,8.4,9.4,220
2022,Audi,Sport utility vehicle,2.0,4,AM,7,Premium gasoline,10.3,8.4,9.4,220
2022,Audi,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,12.0,9.4,10.8,252
2022,Audi,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,12.8,10.5,11.7,273
2022,Audi,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,12.8,10.5,11.7,273
2022,Audi,Two-seater,5.2,10,AM,7,Premium gasoline,16.7,10.3,13.8,322
2022,Audi,Two-seater,5.2,10,AM,7,Premium gasoline,17.9,12.1,15.3,356
2022,Audi,Two-seater,5.2,10,AM,7,Premium gasoline,16.7,10.3,13.8,322
2022,Audi,Two-seater,5.2,10,AM,7,Premium gasoline,17.9,12.1,15.3,356
2022,Audi,Subcompact,2.9,6,AS,8,Premium gasoline,13.0,9.4,11.4,267
2022,Audi,Mid-size,2.9,6,AS,8,Premium gasoline,13.1,9.4,11.4,268
2022,Audi,Station wagon,4.0,8,AS,8,Premium gasoline,16.1,10.7,13.7,319
2022,Audi,Mid-size,4.0,8,AS,8,Premium gasoline,16.0,10.5,13.5,315
2022,Audi,Sport utility vehicle,4.0,8,AS,8,Premium gasoline,18.0,12.3,15.4,360
2022,Audi,Subcompact,2.0,4,AM,7,Premium gasoline,10.0,7.2,8.8,206
2022,Audi,Compact,3.0,6,AS,8,Premium gasoline,11.1,8.0,9.7,227
2022,Audi,Subcompact,3.0,6,AS,8,Premium gasoline,11.3,8.4,10.0,233
2022,Audi,Subcompact,3.0,6,AS,8,Premium gasoline,11.1,8.0,9.7,227
2022,Audi,Mid-size,3.0,6,AS,8,Premium gasoline,11.1,8.0,9.7,227
2022,Audi,Mid-size,2.9,6,AS,8,Premium gasoline,12.8,8.5,10.9,254
2022,Audi,Mid-size,2.9,6,AS,8,Premium gasoline,12.8,8.5,10.9,254
2022,Audi,Full-size,4.0,8,AS,8,Premium gasoline,16.9,10.2,13.8,323
2022,Audi,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,12.5,9.7,11.2,262
2022,Audi,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,12.5,9.7,11.2,262
2022,Audi,Sport utility vehicle,4.0,8,AS,8,Premium gasoline,16.0,11.4,13.9,325
2022,Audi,Sport utility vehicle,4.0,8,AS,8,Premium gasoline,16.0,11.4,13.9,325
2022,Audi,Subcompact,2.0,4,AM,7,Regular gasoline,10.5,7.9,9.4,218
2022,Audi,Two-seater,2.0,4,AM,7,Regular gasoline,10.5,7.9,9.4,218
2022,Audi,Subcompact,2.0,4,AM,7,Premium gasoline,10.0,7.7,9.0,209
2022,Bentley,Sport utility vehicle,4.0,8,AS,8,Premium gasoline,15.8,9.9,13.2,309
2022,Bentley,Sport utility vehicle,6.0,12,AS,8,Premium gasoline,19.0,13.0,16.3,383
2022,Bentley,Subcompact,4.0,8,AM,8,Premium gasoline,14.9,9.0,12.2,287
2022,Bentley,Minicompact,4.0,8,AM,8,Premium gasoline,15.2,9.2,12.5,294
2022,Bentley,Subcompact,6.0,12,AM,8,Premium gasoline,19.6,12.0,16.2,379
2022,Bentley,Minicompact,6.0,12,AM,8,Premium gasoline,20.3,12.9,17.0,395
2022,Bentley,Mid-size,4.0,8,AM,8,Premium gasoline,15.5,11.6,13.7,323
2022,Bentley,Mid-size,6.0,12,AM,8,Premium gasoline,19.2,12.2,16.0,373
2022,BMW,Compact,2.0,4,AS,8,Premium gasoline,9.5,6.9,8.3,195
2022,BMW,Subcompact,2.0,4,AS,8,Premium gasoline,10.0,7.1,8.7,202
2022,BMW,Subcompact,2.0,4,AS,8,Premium gasoline,10.0,7.1,8.7,202
2022,BMW,Mid-size,2.0,4,AS,8,Premium gasoline,10.1,7.4,8.9,206
2022,BMW,Full-size,3.0,6,AS,8,Premium gasoline,10.5,8.1,9.4,219
2022,BMW,Full-size,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Full-size,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Full-size,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,15.7,11.5,13.8,321
2022,BMW,Compact,2.0,4,AS,8,Premium gasoline,10.4,7.8,9.2,214
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,10.4,7.5,9.1,212
2022,BMW,Compact,3.0,6,M,6,Premium gasoline,14.7,10.1,12.6,293
2022,BMW,Compact,3.0,6,AS,8,Premium gasoline,14.5,10.2,12.6,292
2022,BMW,Compact,3.0,6,AS,8,Premium gasoline,14.6,10.5,12.7,296
2022,BMW,Compact,3.0,6,AS,8,Premium gasoline,10.4,7.7,9.2,214
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,15.1,10.4,12.9,301
2022,BMW,Subcompact,3.0,6,M,6,Premium gasoline,14.7,10.1,12.6,293
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,14.5,10.2,12.6,292
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,14.6,10.5,12.7,296
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,10.4,7.4,9.1,211
2022,BMW,Subcompact,3.0,6,AS,8,Premium gasoline,10.4,7.7,9.2,214
2022,BMW,Compact,3.0,6,AS,8,Premium gasoline,10.9,8.0,9.6,224
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,13.5,9.3,11.6,271
2022,BMW,Full-size,6.6,12,AS,8,Premium gasoline,17.8,11.9,15.1,354
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,16.1,11.0,13.8,322
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Subcompact,4.4,8,AS,8,Premium gasoline,13.5,9.3,11.6,271
2022,BMW,Mid-size,4.4,8,AS,8,Premium gasoline,13.9,9.6,12.0,279
2022,BMW,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,10.3,7.7,9.1,213
2022,BMW,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,9.9,7.6,8.8,207
2022,BMW,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,9.9,7.6,8.9,207
2022,BMW,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,11.0,8.5,9.9,230
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,15.7,11.7,13.9,323
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,15.7,11.7,13.9,323
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,11.2,9.1,10.3,241
2022,BMW,Sport utility vehicle,2.0,4,AS,8,Premium gasoline,11.0,8.5,9.9,230
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,15.7,11.7,13.9,323
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,15.7,11.7,13.9,323
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,11.2,9.1,10.3,241
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,11.3,9.2,10.4,241
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,17.9,13.0,15.7,364
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,17.9,13.0,15.7,364
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,14.4,10.6,12.7,302
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,11.3,9.2,10.4,241
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,17.9,13.0,15.7,364
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,17.9,13.0,15.7,364
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,14.4,10.6,12.7,302
2022,BMW,Sport utility vehicle,3.0,6,AS,8,Premium gasoline,12.1,9.8,11.1,256
2022,BMW,Sport utility vehicle,4.4,8,AS,8,Premium gasoline,15.7,11.5,13.8,321
2022,BMW,Two-seater,2.0,4,AS,8,Premium gasoline,9.4,7.4,8.5,199
2022,BMW,Two-seater,3.0,6,AS,8,Premium gasoline,10.8,8.1,9.6,223
2022,Bugatti,Two-seater,8.0,16,AM,7,Premium gasoline,26.8,16.6,22.2,522
2022,Bugatti,Two-seater,8.0,16,AM,7,Premium gasoline,30.3,20.9,26.1,608
2022,Bugatti,Two-seater,8.0,16,AM,7,Premium gasoline,30.3,20.9,26.1,608
2022,Buick,Sport utility vehicle,3.6,6,A,9,Regular gasoline,13.0,9.1,11.2,263
2022,Buick,Sport utility vehicle,3.6,6,A,9,Regular gasoline,13.6,9.6,11.8,277
2022,Buick,Sport utility vehicle,1.4,4,AS,6,Regular gasoline,9.7,7.3,8.6,201
2022,Buick,Sport utility vehicle,1.4,4,AS,6,Regular gasoline,10.2,7.7,9.1,214
2022,Buick,Sport utility vehicle,1.3,3,A,9,Regular gasoline,9.0,8.3,8.6,202
2022,Buick,Sport utility vehicle,2.0,4,AS,9,Regular gasoline,10.0,7.6,8.9,209
2022,Buick,Sport utility vehicle,2.0,4,AS,9,Regular gasoline,10.5,8.2,9.5,220
2022,Cadillac,Compact,2.0,4,AS,8,Premium gasoline,10.2,7.0,8.8,206
2022,Cadillac,Compact,2.7,4,AS,10,Premium gasoline,11.0,7.6,9.5,221
2022,Cadillac,Compact,2.0,4,AS,8,Premium gasoline,10.5,7.6,9.2,216
2022,Cadillac,Compact,2.7,4,AS,10,Premium gasoline,11.4,8.2,10.0,233
2022,Cadillac,Compact,2.7,4,AS,10,Premium gasoline,11.9,8.2,10.2,239
2022,Cadillac,Compact,2.7,4,AS,10,Premium gasoline,12.0,8.4,10.4,244
2022,Cadillac,Compact,3.6,6,AS,10,Premium gasoline,15.0,9.7,12.6,297
2022,Cadillac,Compact,3.6,6,M,6,Premium gasoline,15.2,10.2,13.0,303
2022,Cadillac,Mid-size,2.0,4,AS,10,Premium gasoline,10.3,7.1,8.8,207
2022,Cadillac,Mid-size,3.0,6,AS,10,Premium gasoline,12.4,8.7,10.7,252
2022,Cadillac,Mid-size,2.0,4,AS,10,Premium gasoline,10.9,7.8,9.5,222
2022,Cadillac,Mid-size,3.0,6,AS,10,Premium gasoline,12.8,9.1,11.1,260
2022,Cadillac,Mid-size,3.0,6,AS,10,Premium gasoline,12.8,8.7,11.0,258
2022,Cadillac,Mid-size,3.0,6,AS,10,Premium gasoline,12.8,9.1,11.1,260
2022,Cadillac,Mid-size,6.2,8,AS,10,Premium gasoline,18.1,10.7,14.8,346
2022,Cadillac,Mid-size,6.2,8,M,6,Premium gasoline,18.3,11.4,15.2,356
2022,Cadillac,Sport utility vehicle,3.0,6,A,10,Diesel,11.7,9.0,10.5,281
2022,Cadillac,Sport utility vehicle,6.2,8,A,10,Premium gasoline,16.3,12.7,14.7,345
2022,Cadillac,Sport utility vehicle,6.2,8,A,10,Premium gasoline,17.0,12.7,15.1,353
2022,Cadillac,Sport utility vehicle,2.0,4,AS,9,Premium gasoline,10.0,7.8,9.0,211
2022,Cadillac,Sport utility vehicle,2.0,4,AS,9,Premium gasoline,10.9,8.2,9.7,225
2022,Cadillac,Sport utility vehicle,2.0,4,AS,9,Premium gasoline,10.8,8.2,9.6,225
2022,Cadillac,Sport utility vehicle,2.0,4,AS,9,Premium gasoline,11.2,8.7,10.1,237
2022,Cadillac,Sport utility vehicle,3.6,6,AS,9,Regular gasoline,12.9,9.2,11.2,263
2022,Cadillac,Sport utility vehicle,2.0,4,AS,9,Premium gasoline,11.2,9.0,10.2,239
2022,Cadillac,Sport utility vehicle,3.6,6,AS,9,Regular gasoline,13.1,9.5,11.5,269
2022,Chevrolet,Sport utility vehicle,2.0,4,A,9,Regular gasoline,10.6,8.0,9.4,221
2022,Chevrolet,Sport utility vehicle,3.6,6,A,9,Regular gasoline,12.3,8.8,10.7,252
2022,Chevrolet,Sport utility vehicle,2.0,4,A,9,Regular gasoline,10.8,8.7,9.9,232
2022,Chevrolet,Sport utility vehicle,3.6,6,A,9,Regular gasoline,12.6,9.2,11.0,259
2022,Chevrolet,Subcompact,2.0,4,AS,8,Premium gasoline,10.9,7.8,9.5,222
2022,Chevrolet,Subcompact,2.0,4,M,6,Premium gasoline,12.6,8.0,10.5,239
2022,Chevrolet,Subcompact,3.6,6,AS,10,Regular gasoline,12.8,8.1,10.7,251
2022,Chevrolet,Subcompact,3.6,6,M,6,Regular gasoline,14.4,9.1,12.0,281
2022,Chevrolet,Subcompact,6.2,8,AS,10,Premium gasoline,14.6,8.9,12.0,281
2022,Chevrolet,Subcompact,6.2,8,M,6,Premium gasoline,14.9,9.9,12.6,296
2022,Chevrolet,Subcompact,6.2,8,AS,10,Premium gasoline,18.3,11.2,15.1,355
2022,Chevrolet,Subcompact,6.2,8,M,6,Premium gasoline,17.2,12.0,14.9,349
2022,Chevrolet,Pickup truck,2.5,4,A,6,Regular gasoline,12.2,9.4,10.9,257
2022,Chevrolet,Pickup truck,2.8,4,A,6,Diesel,11.8,7.9,10.1,270
2022,Chevrolet,Pickup truck,3.6,6,A,8,Regular gasoline,12.9,9.3,11.3,263
2022,Chevrolet,Pickup truck,2.5,4,A,6,Regular gasoline,12.6,9.9,11.4,267
2022,Chevrolet,Pickup truck,2.8,4,A,6,Diesel,12.2,8.4,10.5,283
2022,Chevrolet,Pickup truck,3.6,6,A,8,Regular gasoline,14.0,9.9,12.1,283
2022,Chevrolet,Pickup truck,2.8,4,A,6,Diesel,13.3,10.6,12.1,326
2022,Chevrolet,Pickup truck,3.6,6,A,8,Regular gasoline,15.0,13.0,14.1,329
2022,Chevrolet,Two-seater,6.2,8,AS,8,Premium gasoline,15.1,9.6,12.6,297
2022,Chevrolet,Sport utility vehicle,1.5,4,A,6,Regular gasoline,8.9,7.7,8.4,198
2022,Chevrolet,Sport utility vehicle,1.5,4,A,6,Regular gasoline,9.4,8.0,8.8,208
2022,Chevrolet,Mid-size,2.0,4,A,9,Premium gasoline,10.7,7.1,9.1,213
2022,Chevrolet,Pickup truck,2.7,4,A,8,Regular gasoline,12.5,10.6,11.6,274
2022,Chevrolet,Pickup truck,3.0,6,A,10,Diesel,10.2,7.5,8.9,240
2022,Chevrolet,Pickup truck,5.3,8,A,6,Regular gasoline,16.2,12.3,14.5,341
2022,Chevrolet,Pickup truck,5.3,8,A,6,Ethanol (E85),21.5,16.0,19.1,321
2022,Chevrolet,Pickup truck,5.3,8,A,8,Regular gasoline,15.1,11.3,13.4,314
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,14.4,11.3,13.0,304
2022,Chevrolet,Pickup truck,2.7,4,A,8,Regular gasoline,13.9,12.0,13.1,306
2022,Chevrolet,Pickup truck,2.7,4,A,8,Regular gasoline,14.7,13.1,14.0,328
2022,Chevrolet,Pickup truck,3.0,6,A,10,Diesel,10.9,9.1,10.1,272
2022,Chevrolet,Pickup truck,3.0,6,A,10,Diesel,10.5,9.1,9.9,265
2022,Chevrolet,Pickup truck,3.0,6,A,10,Diesel,11.8,10.3,11.2,298
2022,Chevrolet,Pickup truck,5.3,8,A,6,Regular gasoline,16.5,12.8,14.8,347
2022,Chevrolet,Pickup truck,5.3,8,A,6,Ethanol (E85),22.0,16.4,19.5,326
2022,Chevrolet,Pickup truck,5.3,8,A,6,Regular gasoline,17.4,14.7,16.2,380
2022,Chevrolet,Pickup truck,5.3,8,A,6,Ethanol (E85),23.1,19.6,21.5,358
2022,Chevrolet,Pickup truck,5.3,8,A,8,Regular gasoline,15.6,11.9,13.9,327
2022,Chevrolet,Pickup truck,5.3,8,A,8,Regular gasoline,16.9,13.3,15.3,359
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,14.7,11.8,13.4,314
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,16.8,12.4,14.8,347
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,15.3,12.3,13.9,327
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,16.1,12.4,14.4,339
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,16.6,14.0,15.4,361
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,16.8,13.9,15.5,364
2022,Chevrolet,Pickup truck,5.3,8,A,10,Regular gasoline,18.1,13.8,16.2,381
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,15.7,11.9,14.0,329
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,16.6,12.3,14.7,345
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,16.5,13.2,15.0,352
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,16.5,13.2,15.0,352
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,18.2,14.2,16.4,385
2022,Chevrolet,Pickup truck,6.2,8,A,10,Premium gasoline,16.7,14.1,15.5,366
2022,Chevrolet,Subcompact,1.4,4,M,5,Regular gasoline,8.0,6.2,7.2,170
2022,Chevrolet,Sport utility vehicle,3.0,6,A,10,Diesel,11.2,8.7,10.1,272
